ticker,date,exchange_platform,trade_volume,trade_price
prclusdt,2024-09-21T01:05:33.659+10:00,okex,1724.52,0.23800115974300093
chzfdusd,2024-09-21T01:05:33.723+10:00,binance,253.0,0.0569
dcusdt,2024-09-21T01:05:33.741+10:00,huobi,281427.2249,2.5E-4
belusdt,2024-09-21T01:05:33.733+10:00,binance,16.0,0.6286
zetausdt,2024-09-21T01:05:33.754+10:00,huobi,288.5094,0.6507324744358415
linkusdt,2024-09-21T01:05:33.757+10:00,poloniex,37.13019,11.61020585784775
tngospcrvusdusdc,2024-09-21T01:05:32.000+10:00,curvefiarbitrum,1.0E-13,0.9956311568473004
winusdt,2024-09-21T01:05:33.801+10:00,huobi,475117.4,9.116E-5
usdcusdt,2024-09-21T01:05:33.791+10:00,binance,33404.0,0.9998000987905641
fxusdt,2024-09-21T01:05:33.783+10:00,huobi,105.0706,0.1398
aceusdt,2024-09-21T01:05:33.819+10:00,huobi,12.3573,2.4342
spausdt,2024-09-21T01:05:33.818+10:00,huobi,15144.82,0.006737251929702697
peopleusdt,2024-09-21T01:05:33.820+10:00,huobi,8154.385300000001,0.06531524309931737
aktusdt,2024-09-21T01:05:33.823+10:00,huobi,14.8072,2.7013999999999996
sillyusdt,2024-09-21T01:05:33.828+10:00,huobi,3424.6576,0.01168
wsdmusdt,2024-09-21T01:05:33.830+10:00,huobi,3543.883,0.022808067208934385
gmeeusdt,2024-09-21T01:05:33.855+10:00,huobi,937.7875,0.013715
kpolusdt,2024-09-21T01:05:33.847+10:00,kucoin,477.4764,0.003026
memeusdt,2024-09-21T01:05:33.810+10:00,okex,29445.8,0.011034034714628233
runeusdt,2024-09-21T01:05:33.867+10:00,huobi,59.8108,4.548202563249448
pandousdt,2024-09-21T01:05:33.879+10:00,huobi,196343.1583,1.3650166139249681E-4
tngospwstetheth,2024-09-21T01:05:33.000+10:00,balancerarbitrum,1.0E-13,1.177168592371899
ensusdt,2024-09-21T01:05:33.878+10:00,binance,22.48,19.011120996441285
forusdt,2024-09-21T01:05:33.895+10:00,huobi,3410.78,0.003718
merlusdt,2024-09-21T01:05:33.851+10:00,okex,107.31800000000001,0.32543076464339626
bethusdt,2024-09-21T01:05:33.906+10:00,huobi,0.033764,2536.828711053192
pixelusdt,2024-09-21T01:05:33.898+10:00,binance,88304.5,0.14769478554320561
pixelusdt,2024-09-21T01:05:33.917+10:00,binance,20646.5,0.14786272830746133
bttcusdc,2024-09-21T01:05:33.936+10:00,huobi,3.31016219796E7,9.063E-7
gameusdt,2024-09-21T01:05:33.937+10:00,huobi,3366.4028,0.003671
ceekusdt,2024-09-21T01:05:33.960+10:00,huobi,413.2073,0.0318
nulsusdt,2024-09-21T01:05:33.955+10:00,mexc,3.27,0.3855
lunausdt,2024-09-21T01:05:33.949+10:00,mexc,417837.88,8.838000000000002E-5
pbxusdt,2024-09-21T01:05:33.953+10:00,mexc,100.72,0.1195
c98usdt,2024-09-21T01:05:33.969+10:00,mexc,9.42,0.134
pbxusdt,2024-09-21T01:05:33.953+10:00,mexc,100.3,0.12
pbxusdt,2024-09-21T01:05:33.953+10:00,mexc,99.89,0.1205
pbxusdt,2024-09-21T01:05:33.953+10:00,mexc,99.48,0.121
usdteur,2024-09-21T01:05:34.017+10:00,kraken,268.03781376,0.8955
btcusd,2024-09-21T01:05:34.051+10:00,gdax,0.08934286,63894.173163290274
dotusdc,2024-09-21T01:05:33.975+10:00,kucoin,0.1278,4.379
tngospageurusdc,2024-09-21T01:05:32.000+10:00,uniswapv3arbitrum,1.0E-13,1.1133449746335529
