ticker,date,exchange_platform,trade_volume,trade_price
dexeusdt,2024-09-21T01:05:29.282+10:00,huobi,4.6048,8.6873
hbbusdt,2024-09-21T01:05:29.292+10:00,huobi,506.32,0.0741
grapeusdt,2024-09-21T01:05:29.287+10:00,kucoin,20814.0,8.644474392235996E-4
usdttry,2024-09-21T01:05:29.305+10:00,binance,1136.0,34.00790492957747
dkausdt,2024-09-21T01:05:29.318+10:00,huobi,683.53,0.020515
usdttry,2024-09-21T01:05:29.305+10:00,binance,1136.0,34.00790492957747
polcusdt,2024-09-21T01:05:29.323+10:00,huobi,1840.3191,0.007007
solfdusd,2024-09-21T01:05:29.314+10:00,binance,56.839,148.664656309928
mewusdt,2024-09-21T01:05:29.332+10:00,mexc,29668.68,0.005553
bonkusdt,2024-09-21T01:05:29.326+10:00,binance,2.7722062E7,1.8479759835686104E-5
tenetusdt,2024-09-21T01:05:29.359+10:00,huobi,22144.9014,0.004461999999999999
tiausdt,2024-09-21T01:05:29.309+10:00,okex,267.7116,6.193931583838729
bnbusdt,2024-09-21T01:05:29.368+10:00,mexc,0.22999999999999998,574.9960869565218
polcusdt,2024-09-21T01:05:29.374+10:00,huobi,7162.8658,0.007039
pepeusdt,2024-09-21T01:05:29.365+10:00,binance,1.79089637E8,8.29303156558411E-6
pepeusdt,2024-09-21T01:05:29.375+10:00,huobi,2.2447328009E8,8.295320916278736E-6
linkfdusd,2024-09-21T01:05:29.372+10:00,binance,15.68,11.63
tomiusdt,2024-09-21T01:05:29.384+10:00,mexc,976.0,0.05189004303278688
pbxusdt,2024-09-21T01:05:29.392+10:00,mexc,102.01,0.118
pbxusdt,2024-09-21T01:05:29.392+10:00,mexc,101.57,0.11849999999999998
pbxusdt,2024-09-21T01:05:29.392+10:00,mexc,101.15,0.11899999999999998
icpusdt,2024-09-21T01:05:29.386+10:00,poloniex,73.98122,8.317696601921408
ladysusdt,2024-09-21T01:05:29.420+10:00,mexc,1.9940179E7,1.0029E-7
xvgusdt,2024-09-21T01:05:29.425+10:00,huobi,4854.369,0.00412
dodousdt,2024-09-21T01:05:29.441+10:00,binance,791.7,0.129
chzusdt,2024-09-21T01:05:29.453+10:00,mexc,22.13,0.0569
orbskrw,2024-09-21T01:05:29.414+10:00,upbit,659.69325153,33.11
nknusdt,2024-09-21T01:05:29.460+10:00,huobi,261.03,0.074775
boringusdt,2024-09-21T01:05:29.460+10:00,huobi,6764.53,0.001914
prclusdt,2024-09-21T01:05:29.466+10:00,huobi,451.313,0.2372
okbusdt,2024-09-21T01:05:29.431+10:00,okex,189.296873,40.63
csixusdt,2024-09-21T01:05:29.488+10:00,huobi,11087.5402,0.017602
fttusdt,2024-09-21T01:05:29.478+10:00,binance,8.0,1.3221
oxtusdt,2024-09-21T01:05:29.476+10:00,mexc,77.47,0.07905
tomiusdt,2024-09-21T01:05:29.485+10:00,mexc,488.0,0.0512
pandousdt,2024-09-21T01:05:29.487+10:00,huobi,195704.4066,1.3500637933719375E-4
foxyusdt,2024-09-21T01:05:29.444+10:00,okex,46520.840000000004,0.008798796268726013
pepeusdt,2024-09-21T01:05:29.501+10:00,mexc,2.1426128E7,8.293208329708475E-6
wifusdt,2024-09-21T01:05:29.494+10:00,kucoin,10.0894,1.8382
rsrusdt,2024-09-21T01:05:29.504+10:00,binance,888297.5999999999,0.006702559462954757
bananausdt,2024-09-21T01:05:29.534+10:00,huobi,1.4707,40.0523
mntusdt,2024-09-21T01:05:29.509+10:00,bybit,6767.74,0.6128640352614019
mntusdt,2024-09-21T01:05:29.509+10:00,bybit,6767.74,0.6128640352614019
oceanusd,2024-09-21T01:05:29.608+10:00,gdax,709.5,0.6868661592670895
ethfiusdt,2024-09-21T01:05:29.553+10:00,huobi,637.3910999999999,1.564171895905042
eosbtc,2024-09-21T01:05:29.537+10:00,binance,40.3,8.09E-6
sushiusd,2024-09-21T01:05:29.632+10:00,gdax,165.87,0.6869
arkusdt,2024-09-21T01:05:29.560+10:00,mexc,20.16,0.3735
btcusdc,2024-09-21T01:05:29.556+10:00,mexc,4.15E-4,63911.53308433735
ssvusdt,2024-09-21T01:05:29.568+10:00,huobi,8.2402,23.630540621586857
shibusdt,2024-09-21T01:05:29.561+10:00,binance,4.46899029E8,1.4479958017675621E-5
forusdt,2024-09-21T01:05:29.570+10:00,huobi,3401.11,0.003737
oneusdt,2024-09-21T01:05:29.579+10:00,huobi,3725.8,0.01342
pepetry,2024-09-21T01:05:29.581+10:00,binance,62300.0,2.8193E-4
stcusdt,2024-09-21T01:05:29.589+10:00,huobi,254.8156,0.0472
pendleusdt,2024-09-21T01:05:29.591+10:00,huobi,112.2816,3.590152297794118
tngospwstetheth,2024-09-21T01:05:28.000+10:00,balancerarbitrum,1.0E-13,1.177168592371899
dogsusdt,2024-09-21T01:05:29.594+10:00,binance,6382770.0,0.0010102101592882084
sunusdt,2024-09-21T01:05:29.612+10:00,huobi,1894.69,0.025767
wanusdt,2024-09-21T01:05:29.607+10:00,binance,2456.0,0.17957528501628664
masausdt,2024-09-21T01:05:29.621+10:00,huobi,2368.9327000000003,0.06607617272453539
maxusdt,2024-09-21T01:05:29.615+10:00,kucoin,147.1,0.33478
ethusdc,2024-09-21T01:05:29.619+10:00,mexc,0.00825,2541.5729818181817
trbusdt,2024-09-21T01:05:29.630+10:00,huobi,0.5844,68.4554
sweatusdt,2024-09-21T01:05:29.635+10:00,huobi,9354.5101,0.007277541139465978
adagbp,2024-09-21T01:05:29.699+10:00,gdax,1508.49,0.2714081260068015
boringusdt,2024-09-21T01:05:29.630+10:00,mexc,5956.76,0.001924
prclusdt,2024-09-21T01:05:29.640+10:00,huobi,453.1681,0.2376
fireusdt,2024-09-21T01:05:29.629+10:00,kucoin,3.262,1.56176
fttusdt,2024-09-21T01:05:29.644+10:00,huobi,106.9417,1.3218
omniusdt,2024-09-21T01:05:29.644+10:00,binance,1.16,9.21
aptusdt,2024-09-21T01:05:29.652+10:00,binance,7.28,6.83
perpusdt,2024-09-21T01:05:29.679+10:00,huobi,43.4163,0.6803
suiusdt,2024-09-21T01:05:29.674+10:00,binance,6079.299999999999,1.4302001200796148
