ticker,date,exchange_platform,trade_volume,trade_price
adausd,2024-09-21T01:05:36.479+10:00,bitfinex,2400.0,0.36133
blzusdt,2024-09-21T01:05:36.458+10:00,huobi,87.1,0.154
gusdt,2024-09-21T01:05:36.413+10:00,okex,1263.6,0.03962
woousdt,2024-09-21T01:05:36.421+10:00,okex,1407.446505,0.1776
aitechusdt,2024-09-21T01:05:36.478+10:00,huobi,2090.469,0.08089
orcusdt,2024-09-21T01:05:36.472+10:00,huobi,2726.4813,0.00435
stgusdt,2024-09-21T01:05:36.482+10:00,binance,8337.0,0.3377117176442365
stgusdt,2024-09-21T01:05:36.482+10:00,binance,23590.0,0.3380007994913099
stgusdt,2024-09-21T01:05:36.484+10:00,binance,6563.6,0.33837253184228167
tnsrusdt,2024-09-21T01:05:36.505+10:00,huobi,387.272,0.3886300998523001
xlmusdt,2024-09-21T01:05:36.503+10:00,mexc,13.0,0.0969
wrxusdt,2024-09-21T01:05:36.487+10:00,binance,129.9,0.1349
stgbtc,2024-09-21T01:05:36.485+10:00,binance,1564.2,5.29E-6
ceekusdt,2024-09-21T01:05:36.511+10:00,huobi,415.4642,0.0319
sunusdt,2024-09-21T01:05:36.492+10:00,binance,204.0,0.02578
stgbtc,2024-09-21T01:05:36.490+10:00,binance,3127.4,5.293848884057044E-6
usdcusdt,2024-09-21T01:05:36.518+10:00,mexc,827.28,0.9998
degenusdt,2024-09-21T01:05:36.514+10:00,huobi,29566.7748,0.00464067726137651
brettusdt,2024-09-21T01:05:36.491+10:00,bybit,1386.17,0.08480172165030263
brettusdt,2024-09-21T01:05:36.491+10:00,bybit,1386.17,0.08480172165030263
diausdt,2024-09-21T01:05:36.529+10:00,huobi,154.7461,0.3665
preusdt,2024-09-21T01:05:36.518+10:00,kucoin,1326.5,0.009647
tngospcrvusdusdc,2024-09-21T01:05:35.000+10:00,curvefiarbitrum,1.0E-13,0.9956311568473004
ctsiusdt,2024-09-21T01:05:36.539+10:00,huobi,197.26,0.1381
scrtusdt,2024-09-21T01:05:36.547+10:00,mexc,10879.1,0.21870000000000006
ldousd,2024-09-21T01:05:36.623+10:00,gdax,485.47,1.088
btcusdt,2024-09-21T01:05:36.502+10:00,okex,0.25445965000000004,63891.17736155808
stgusdt,2024-09-21T01:05:36.518+10:00,bybit,1158.2000000000003,0.33710038853393187
forthusdt,2024-09-21T01:05:36.547+10:00,binance,29.07,3.2309999999999994
stgusdt,2024-09-21T01:05:36.521+10:00,bybit,6770.83,0.337870520305487
stgusdt,2024-09-21T01:05:36.526+10:00,bybit,895.8000000000001,0.3389902210314803
stgusdt,2024-09-21T01:05:36.518+10:00,bybit,1158.2000000000003,0.33710038853393187
sfpusdt,2024-09-21T01:05:36.566+10:00,mexc,7.01,0.7575
stgusdt,2024-09-21T01:05:36.521+10:00,bybit,6770.83,0.337870520305487
stgusdt,2024-09-21T01:05:36.526+10:00,bybit,895.8000000000001,0.3389902210314803
xlmusdt,2024-09-21T01:05:36.569+10:00,huobi,522.3383,0.096923
csixusdt,2024-09-21T01:05:36.577+10:00,huobi,11118.5995,0.017553
dydxusdt,2024-09-21T01:05:36.569+10:00,binance,730.98,0.9809807245068264
prclusdt,2024-09-21T01:05:36.583+10:00,huobi,1519.5702999999999,0.23759224836784457
stgusdt,2024-09-21T01:05:36.564+10:00,bybit,1020.0799999999999,0.33904794918045644
stgusdt,2024-09-21T01:05:36.564+10:00,bybit,1020.0799999999999,0.33904794918045644
fttusdt,2024-09-21T01:05:36.595+10:00,huobi,123.3664,1.3218451684575379
tusdt,2024-09-21T01:05:36.597+10:00,mexc,146.07,0.02406
nexousdt,2024-09-21T01:05:36.597+10:00,mexc,5.89,1.0386
taotry,2024-09-21T01:05:36.597+10:00,binance,0.1364,14610.0
diausdt,2024-09-21T01:05:36.604+10:00,huobi,119.0134,0.3656
csprusdt,2024-09-21T01:05:36.604+10:00,mexc,213.12,0.011825
turbousd,2024-09-21T01:05:36.637+10:00,kraken,2000.0,0.006326
farmusdt,2024-09-21T01:05:36.606+10:00,binance,1.524,45.590387139107605
stgusd,2024-09-21T01:05:36.645+10:00,bitfinex,51.40841372,0.3383937123098534
btcusd,2024-09-21T01:05:36.663+10:00,kraken,0.4712374,63849.900997057965
oasusdt,2024-09-21T01:05:36.629+10:00,huobi,312.49,0.040391
stgusdt,2024-09-21T01:05:36.600+10:00,bybit,108.28,0.3388999999999999
stgusdt,2024-09-21T01:05:36.600+10:00,bybit,108.28,0.3388999999999999
